Rxn name	Formula	Gene-reaction association	LB	UB	Objective
R0575No1	2 5_Aminolevulinate_c[c] + 1.7253e-05 prot_G2TKU6[c]  -> 2 H2O_c[c] + Porphobilinogen_c[c] 	Bcoa_2617	  0.00	   Inf	  0.00
R0576No1	H2O_c[c] + 4 Porphobilinogen_c[c] + 0.0044444 prot_G2TKU4[c]  -> Hydroxymethylbilane_c[c] + 4 NH3_c[c] 	Bcoa_2615	  0.00	   Inf	  0.00
R0577No1	Fe2+_c[c] + Protoporphyrin_c[c] + 0.00092593 prot_G2TP23[c]  -> 2 H+_c[c] + heme_c[c] 	Bcoa_0403	  0.00	   Inf	  0.00
arm_R0578	5_Aminolevulinate_c[c]  -> pmet_R0578[c] 	Bcoa_2128 or Bcoa_2618	  0.00	   Inf	  0.00
R0578No1	pmet_R0578[c] + 0.0002924 prot_G2TN10[c]  -> L_Glutamate1_semialdehyde_c[c] 	Bcoa_2128	  0.00	   Inf	  0.00
R0578No2	pmet_R0578[c] + 0.0002924 prot_G2TKU7[c]  -> L_Glutamate1_semialdehyde_c[c] 	Bcoa_2618	  0.00	   Inf	  0.00
R0579No1	ATP_c[c] + H+_c[c] + L_Glutamate_c[c] + NADPH_c[c] + 0.0018519 prot_G2TKU2[c]  -> AMP_c[c] + L_Glutamate1_semialdehyde_c[c] + NADP_c[c] + PPi_c[c] 	Bcoa_2613	  0.00	   Inf	  0.00
R0580No1	Fe2+_c[c] + Sirohydrochlorin_c[c] + 0.0014987 prot_G2TRD8[c]  -> 2 H+_c[c] + Siroheme_c[c] 	Bcoa_0996	  0.00	   Inf	  0.00
R0581No1	Hydroxymethylbilane_c[c] + 6.0386e-05 prot_G2TKU5[c]  -> H2O_c[c] + UroporphyrinogenIII_c[c] 	Bcoa_2616	  0.00	   Inf	  0.00
R0582No1	2 S_Adenosyl_L_methionine_c[c] + UroporphyrinogenIII_c[c] + 7.3099e-06 prot_G2TRD9[c]  -> Precorrin_2_c[c] + 2 S_Adenosyl_homocysteine_c[c] 	Bcoa_0997	  0.00	   Inf	  0.00
R0583No1	UroporphyrinogenIII_c[c] + 0.00087627 prot_G2TP24[c]  -> 4 CO2_c[c] + CoproporphyrinogenIII_c[c] 	Bcoa_0404	  0.00	   Inf	  0.00
arm_R0585	3 O2_c[c] + ProtoporphyrinogenIX_c[c]  -> pmet_R0585[c] 	Bcoa_0474 or Bcoa_0402	  0.00	   Inf	  0.00
R0585No1	pmet_R0585[c] + 1.9701e-05 prot_G2TQ49[c]  -> 3 H2O2_c[c] + Protoporphyrin_c[c] 	Bcoa_0474	  0.00	   Inf	  0.00
R0585No2	pmet_R0585[c] + 1.9701e-05 prot_G2TP22[c]  -> 3 H2O2_c[c] + Protoporphyrin_c[c] 	Bcoa_0402	  0.00	   Inf	  0.00
R0586No1	NAD_c[c] + Precorrin_2_c[c] + 0.0014987 prot_G2TRD7[c]  -> H+_c[c] + NADH_c[c] + Sirohydrochlorin_c[c] 	Bcoa_0995	  0.00	   Inf	  0.00
R0587No1	ATP_c[c] + Cobinamide_c[c] + H+_c[c] + 0.0095785 prot_G2TN13[c]  -> Adenosyl_cobinamide_c[c] + Triphosphate_c[c] 	Bcoa_2131	  0.00	   Inf	  0.00
R0588No1	Farnesyldiphosphate_c[c] + H2O_c[c] + heme_c[c] + 8.7352e-06 prot_G2TLC6[c]  -> PPi_c[c] + hemeO_c[c] 	Bcoa_0203	  0.00	   Inf	  0.00
R0589No1	(R)_5_Diphosphomevalonate_c[c] + ATP_c[c] + 4.7081e-05 prot_G2TRC4[c]  -> ADP_c[c] + CO2_c[c] + Isopentenyldiphosphate_c[c] + Phosphate_c[c] 	Bcoa_0982	  0.00	   Inf	  0.00
R0590No1	Isopentenyldiphosphate_c[c] + 0.00040258 prot_G2TLM8[c]  -> DMAPP_c[c] 	Bcoa_1925	  0.00	   Inf	  0.00
R0591No1	DMAPP_c[c] + Isopentenyldiphosphate_c[c] + 0.00025253 prot_G2TKV7[c]  -> Geranyldiphosphate_c[c] + PPi_c[c] 	Bcoa_2861	  0.00	   Inf	  0.00
R0592No1	Geranyldiphosphate_c[c] + Isopentenyldiphosphate_c[c] + 0.00025253 prot_G2TKV7[c]  -> Farnesyldiphosphate_c[c] + PPi_c[c] 	Bcoa_2861	  0.00	   Inf	  0.00
R0593No1	Farnesyldiphosphate_c[c] + Isopentenyldiphosphate_c[c] + 0.00025253 prot_G2TKV7[c]  -> Geranylgeranyl_diphosphate_c[c] + PPi_c[c] 	Bcoa_2861	  0.00	   Inf	  0.00
R0594No1	2 H+_c[c] + HMG_CoA_c[c] + 2 NADH_c[c] + 8.7526e-07 prot_G2THE2[c]  -> (R)_Mevalonate_c[c] + CoA_c[c] + 2 NAD_c[c] 	Bcoa_1063	  0.00	   Inf	  0.00
R0595No1	(R)_Mevalonate_c[c] + ATP_c[c] + 2.7503e-05 prot_G2TRC5[c]  -> (R)_5_Phosphomevalonate_c[c] + ADP_c[c] 	Bcoa_0983	  0.00	   Inf	  0.00
R0596No1	(R)_5_Phosphomevalonate_c[c] + ATP_c[c] + 8.1699e-05 prot_G2TRC3[c]  -> (R)_5_Diphosphomevalonate_c[c] + ADP_c[c] 	Bcoa_0981	  0.00	   Inf	  0.00
R0597No1	Isopentenyldiphosphate_c[c] + all_trans_Heptaprenyl_diphosphate_c[c] + 8.7352e-06 prot_G2TM65[c] + 8.7352e-06 prot_G2TM67[c]  -> Farnesylfarnesylgeraniol_c[c] + PPi_c[c] 	Bcoa_2958 and Bcoa_2956	  0.00	   Inf	  0.00
R0598No1	Isopentenyldiphosphate_c[c] + all_trans_Hexaprenyl_diphosphate_c[c] + 8.7352e-06 prot_G2TM65[c] + 8.7352e-06 prot_G2TM67[c]  -> PPi_c[c] + all_trans_Heptaprenyl_diphosphate_c[c] 	Bcoa_2958 and Bcoa_2956	  0.00	   Inf	  0.00
R0599No1	2_C_methyl_D_erythritol4_phosphate_c[c] + CTP_c[c] + 5.1345e-06 prot_G2TIC9[c]  -> 4_cytidine5_diphospho_2_C_methyl_D_erythritol_c[c] + PPi_c[c] 	Bcoa_1190	  0.00	   Inf	  0.00
R0600No1	4_cytidine5_diphospho_2_C_methyl_D_erythritol_c[c] + ATP_c[c] + 0.00037037 prot_G2THP6[c]  -> 2_phospho_4_cytidine5_diphospho_2_C_methyl_D_erythritol_c[c] + ADP_c[c] 	Bcoa_1255	  0.00	   Inf	  0.00
R0601No1	Glyceraldehyde3_phosphate_c[c] + Pyruvate_c[c] + 1.0365e-05 prot_G2TKV8[c]  -> 1_deoxy_D_xylulose5_phosphate_c[c] + CO2_c[c] 	Bcoa_2862	  0.00	   Inf	  0.00
R0602No1	2_phospho_4_cytidine5_diphospho_2_C_methyl_D_erythritol_c[c] + 0.00010288 prot_G2TIC8[c]  -> 2_C_methyl_D_erythritol2_4_cyclodiphosphate_c[c] + CMP_c[c] 	Bcoa_1189	  0.00	   Inf	  0.00
R0603No1	2_C_methyl_D_erythritol4_phosphate_c[c] + NADP_c[c] + 7.3099e-06 prot_G2TJH6[c]  -> 1_deoxy_D_xylulose5_phosphate_c[c] + H+_c[c] + NADPH_c[c] 	Bcoa_0022	  0.00	   Inf	  0.00
R0604No1	1_Hydroxy_2_methyl_2_butenyl_4_diphosphate_c[c] + H+_c[c] + NADPH_c[c] + 7.5075e-05 prot_G2TPK2[c]  -> H2O_c[c] + Isopentenyldiphosphate_c[c] + NADP_c[c] 	Bcoa_2788	  0.00	   Inf	  0.00
R0605No1	Farnesyldiphosphate_c[c] + 8 Isopentenyldiphosphate_c[c] + 8.7352e-06 prot_G2TJH8[c]  -> Bactoprenyl_diphosphate_c[c] + 8 PPi_c[c] 	Bcoa_0024	  0.00	   Inf	  0.00
R0606No1	1_Hydroxy_2_methyl_2_butenyl_4_diphosphate_c[c] + H+_c[c] + NADPH_c[c] + 7.5075e-05 prot_G2TPK2[c]  -> DMAPP_c[c] + H2O_c[c] + NADP_c[c] 	Bcoa_2788	  0.00	   Inf	  0.00
R0607No1	2_C_methyl_D_erythritol2_4_cyclodiphosphate_c[c] + H+_c[c] + NADH_c[c] + 0.0020042 prot_G2TPL3[c]  -> 1_Hydroxy_2_methyl_2_butenyl_4_diphosphate_c[c] + H2O_c[c] + NAD_c[c] 	Bcoa_2799	  0.00	   Inf	  0.00
arm_R0608	H2O_c[c] + PPi_c[c]  -> pmet_R0608[c] 	Bcoa_0449 or Bcoa_2172	  0.00	   Inf	  0.00
R0608No1	pmet_R0608[c] + 3.4e-07 prot_G2TQ24[c]  -> 2 Phosphate_c[c] 	Bcoa_0449	  0.00	   Inf	  0.00
R0608No2	pmet_R0608[c] + 3.4e-07 prot_G2TN52[c]  -> 2 Phosphate_c[c] 	Bcoa_2172	  0.00	   Inf	  0.00
T0035No1	ATP_c[c] + D_Ribose_c[c] + H2O_c[c] + 5.5556e-06 prot_G2TI29[c] + 5.5556e-06 prot_G2TI30[c] + 5.5556e-06 prot_G2TI31[c] + 5.5556e-06 prot_G2TI32[c]  -> ADP_c[c] + D_Ribose_e[e] + Phosphate_c[c] 	Bcoa_1770 and Bcoa_1768 and Bcoa_1769 and Bcoa_1767	  0.00	   Inf	  0.00
T0036No1	ATP_c[c] + D_Ribose_e[e] + H2O_c[c] + 5.5556e-06 prot_G2TI29[c] + 5.5556e-06 prot_G2TI30[c] + 5.5556e-06 prot_G2TI31[c] + 5.5556e-06 prot_G2TI32[c]  -> ADP_c[c] + D_Ribose_c[c] + Phosphate_c[c] 	Bcoa_1770 and Bcoa_1768 and Bcoa_1769 and Bcoa_1767	  0.00	   Inf	  0.00
T0038No1	ATP_c[c] + H2O_c[c] + L_Arabinose_e[e] + 7.1225e-07 prot_G2TLS3[c] + 7.1225e-07 prot_G2TLS4[c] + 7.1225e-07 prot_G2TLS5[c]  -> ADP_c[c] + L_Arabinose_c[c] + Phosphate_c[c] 	Bcoa_2346 and Bcoa_2347 and Bcoa_2348	  0.00	   Inf	  0.00
T0039No1	ATP_c[c] + H2O_c[c] + L_Glutamine_e[e] + 7.1225e-07 prot_G2TR41[c] + 7.1225e-07 prot_G2TR42[c] + 7.1225e-07 prot_G2TR43[c] + 7.1225e-07 prot_G2TR44[c]  -> ADP_c[c] + L_Glutamine_c[c] + Phosphate_c[c] 	Bcoa_0902 and Bcoa_0901 and Bcoa_0900 and Bcoa_0899	  0.00	   Inf	  0.00
T0040No1	ATP_c[c] + H2O_c[c] + L_Methionine_e[e] + 7.1225e-07 prot_G2TIU4[c] + 7.1225e-07 prot_G2TIU5[c] + 7.1225e-07 prot_G2TIU6[c]  -> ADP_c[c] + L_Methionine_c[c] + Phosphate_c[c] 	Bcoa_1363 and Bcoa_1362 and Bcoa_1361	  0.00	   Inf	  0.00
arm_T0041	ATP_c[c] + H2O_c[c] + Phosphate_e[e]  -> pmet_T0041[c] 	(Bcoa_0469 and Bcoa_0472 and Bcoa_0471 and Bcoa_0473) or (Bcoa_0470 and Bcoa_0472 and Bcoa_0471 and Bcoa_0473)	  0.00	   Inf	  0.00
T0041No1	pmet_T0041[c] + 7.1225e-07 prot_G2TQ44[c] + 7.1225e-07 prot_G2TQ46[c] + 7.1225e-07 prot_G2TQ47[c] + 7.1225e-07 prot_G2TQ48[c]  -> ADP_c[c] + 2 Phosphate_c[c] 	Bcoa_0469 and Bcoa_0472 and Bcoa_0471 and Bcoa_0473	  0.00	   Inf	  0.00
T0041No2	pmet_T0041[c] + 7.1225e-07 prot_G2TQ46[c] + 7.1225e-07 prot_G2TQ47[c] + 7.1225e-07 prot_G2TQ48[c] + 7.1225e-07 prot_G2TQ45[c]  -> ADP_c[c] + 2 Phosphate_c[c] 	Bcoa_0470 and Bcoa_0472 and Bcoa_0471 and Bcoa_0473	  0.00	   Inf	  0.00
T0042No1	ATP_c[c] + H2O_c[c] + Putrescine_e[e] + 7.1225e-07 prot_G2TR97[c] + 7.1225e-07 prot_G2TR98[c] + 7.1225e-07 prot_G2TR99[c] + 7.1225e-07 prot_G2TRA0[c]  -> ADP_c[c] + Phosphate_c[c] + Putrescine_c[c] 	Bcoa_0958 and Bcoa_0956 and Bcoa_0957 and Bcoa_0955	  0.00	   Inf	  0.00
arm_T0059	Cellobiose_e[e] + Phosphoenolpyruvate_c[c]  -> pmet_T0059[e] 	(Bcoa_0786 and Bcoa_0785 and Bcoa_0783 and Bcoa_0242 and Bcoa_0243) or (Bcoa_0693 and Bcoa_0692 and Bcoa_0690 and Bcoa_0242 and Bcoa_0243)	  0.00	   Inf	  0.00
T0059No1	pmet_T0059[e] + 2.3294e-07 prot_G2THA1[c] + 2.3294e-07 prot_G2THA3[c] + 2.3294e-07 prot_G2THA4[c] + 2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c]  -> Cellobiose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_0786 and Bcoa_0785 and Bcoa_0783 and Bcoa_0242 and Bcoa_0243	  0.00	   Inf	  0.00
T0059No2	pmet_T0059[e] + 2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TQR1[c] + 2.3294e-07 prot_G2TQR3[c] + 2.3294e-07 prot_G2TQR4[c]  -> Cellobiose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_0693 and Bcoa_0692 and Bcoa_0690 and Bcoa_0242 and Bcoa_0243	  0.00	   Inf	  0.00
T0060No1	D_Fructose_e[e] + Phosphoenolpyruvate_c[c] + 2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TLM4[c]  -> D_fructose_1_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1921 and Bcoa_0242 and Bcoa_0243	  0.00	   Inf	  0.00
arm_T0061	D_Mannose_e[e] + Phosphoenolpyruvate_c[c]  -> pmet_T0061[e] 	(Bcoa_0642 and Bcoa_0643 and Bcoa_0644 and Bcoa_0242 and Bcoa_0243) or (Bcoa_0642 and Bcoa_0643 and Bcoa_0645 and Bcoa_0242 and Bcoa_0243) or (Bcoa_1655 and Bcoa_1654 and Bcoa_0644 and Bcoa_0242 and Bcoa_0243) or (Bcoa_1655 and Bcoa_1654 and Bcoa_0645 and Bcoa_0242 and Bcoa_0243)	  0.00	   Inf	  0.00
T0061No1	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + pmet_T0061[e] + 2.3294e-07 prot_G2TQL3[c] + 2.3294e-07 prot_G2TQL4[c] + 2.3294e-07 prot_G2TQL5[c]  -> D_Mannose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_0642 and Bcoa_0643 and Bcoa_0644 and Bcoa_0242 and Bcoa_0243	  0.00	   Inf	  0.00
T0061No2	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + pmet_T0061[e] + 2.3294e-07 prot_G2TQL3[c] + 2.3294e-07 prot_G2TQL4[c] + 2.3294e-07 prot_G2TQL6[c]  -> D_Mannose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_0642 and Bcoa_0643 and Bcoa_0645 and Bcoa_0242 and Bcoa_0243	  0.00	   Inf	  0.00
T0061No3	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + pmet_T0061[e] + 2.3294e-07 prot_G2TQL5[c] + 2.3294e-07 prot_G2TJ86[c] + 2.3294e-07 prot_G2TJ87[c]  -> D_Mannose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1655 and Bcoa_1654 and Bcoa_0644 and Bcoa_0242 and Bcoa_0243	  0.00	   Inf	  0.00
T0061No4	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + pmet_T0061[e] + 2.3294e-07 prot_G2TQL6[c] + 2.3294e-07 prot_G2TJ86[c] + 2.3294e-07 prot_G2TJ87[c]  -> D_Mannose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1655 and Bcoa_1654 and Bcoa_0645 and Bcoa_0242 and Bcoa_0243	  0.00	   Inf	  0.00
arm_T0062	Glucose_e[e] + Phosphoenolpyruvate_c[c]  -> pmet_T0062[e] 	(Bcoa_2358 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807) or (Bcoa_1913 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807) or (Bcoa_1809 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807) or (Bcoa_1052 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807)	  0.00	   Inf	  0.00
T0062No1	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + pmet_T0062[e] + 2.3294e-07 prot_G2TJZ3[c] + 2.3294e-07 prot_G2TLT5[c]  -> Glucose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_2358 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807	  0.00	   Inf	  0.00
T0062No2	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + pmet_T0062[e] + 2.3294e-07 prot_G2TJZ3[c] + 2.3294e-07 prot_G2TLL6[c]  -> Glucose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1913 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807	  0.00	   Inf	  0.00
T0062No3	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + pmet_T0062[e] + 2.3294e-07 prot_G2TJZ3[c] + 2.3294e-07 prot_G2TJZ5[c]  -> Glucose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1809 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807	  0.00	   Inf	  0.00
T0062No4	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + pmet_T0062[e] + 2.3294e-07 prot_G2TJZ3[c] + 2.3294e-07 prot_G2THD1[c]  -> Glucose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1052 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807	  0.00	   Inf	  0.00
arm_T0063	Maltose_e[e] + Phosphoenolpyruvate_c[c]  -> pmet_T0063[e] 	(Bcoa_2358 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807) or (Bcoa_1913 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807) or (Bcoa_1809 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807) or (Bcoa_1052 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807)	  0.00	   Inf	  0.00
T0063No1	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TJZ3[c] + 2.3294e-07 prot_G2TLT5[c] + pmet_T0063[e]  -> Maltose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_2358 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807	  0.00	   Inf	  0.00
T0063No2	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TJZ3[c] + 2.3294e-07 prot_G2TLL6[c] + pmet_T0063[e]  -> Maltose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1913 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807	  0.00	   Inf	  0.00
T0063No3	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TJZ3[c] + 2.3294e-07 prot_G2TJZ5[c] + pmet_T0063[e]  -> Maltose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1809 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807	  0.00	   Inf	  0.00
T0063No4	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TJZ3[c] + 2.3294e-07 prot_G2THD1[c] + pmet_T0063[e]  -> Maltose_6_phosphate_c[c] + Pyruvate_c[c] 	Bcoa_1052 and Bcoa_0242 and Bcoa_0243 and Bcoa_1807	  0.00	   Inf	  0.00
T0064No1	Phosphoenolpyruvate_c[c] + Sucrose_e[e] + 2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TKE5[c]  -> Pyruvate_c[c] + Sucrose_6_phosphate_c[c] 	Bcoa_2118 and Bcoa_0242 and Bcoa_0243	  0.00	   Inf	  0.00
arm_T0065	Phosphoenolpyruvate_c[c] + Trehalose_e[e]  -> pmet_T0065[c] 	(Bcoa_2358 and Bcoa_0242 and Bcoa_0243 and Bcoa_1051) or (Bcoa_1913 and Bcoa_0242 and Bcoa_0243 and Bcoa_1051) or (Bcoa_1809 and Bcoa_0242 and Bcoa_0243 and Bcoa_1051) or (Bcoa_1052 and Bcoa_0242 and Bcoa_0243 and Bcoa_1051)	  0.00	   Inf	  0.00
T0065No1	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TLT5[c] + pmet_T0065[c] + 2.3294e-07 prot_G2TRJ3[c]  -> Pyruvate_c[c] + Trehalose_6_phosphate_c[c] 	Bcoa_2358 and Bcoa_0242 and Bcoa_0243 and Bcoa_1051	  0.00	   Inf	  0.00
T0065No2	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TLL6[c] + pmet_T0065[c] + 2.3294e-07 prot_G2TRJ3[c]  -> Pyruvate_c[c] + Trehalose_6_phosphate_c[c] 	Bcoa_1913 and Bcoa_0242 and Bcoa_0243 and Bcoa_1051	  0.00	   Inf	  0.00
T0065No3	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2TJZ5[c] + pmet_T0065[c] + 2.3294e-07 prot_G2TRJ3[c]  -> Pyruvate_c[c] + Trehalose_6_phosphate_c[c] 	Bcoa_1809 and Bcoa_0242 and Bcoa_0243 and Bcoa_1051	  0.00	   Inf	  0.00
T0065No4	2.3294e-07 prot_G2TLG5[c] + 2.3294e-07 prot_G2TLG6[c] + 2.3294e-07 prot_G2THD1[c] + pmet_T0065[c] + 2.3294e-07 prot_G2TRJ3[c]  -> Pyruvate_c[c] + Trehalose_6_phosphate_c[c] 	Bcoa_1052 and Bcoa_0242 and Bcoa_0243 and Bcoa_1051	  0.00	   Inf	  0.00
R0003_REVNo1	H2O_c[c] + Phosphoenolpyruvate_c[c] + 1.7956e-05 prot_G2TP79[c]  -> 2_Phospho_D_glycerate_c[c] 	Bcoa_2221	  0.00	   Inf	  0.00
R0006_REVNo1	Glycerone_phosphate_c[c] + 4.0652e-09 prot_G2TP77[c]  -> Glyceraldehyde3_phosphate_c[c] 	Bcoa_2219	  0.00	   Inf	  0.00
R0007_REVNo1	1_3_Bisphospho_D_glycerate_c[c] + H+_c[c] + NADH_c[c] + 1.1574e-06 prot_G2TPH6[c]  -> Glyceraldehyde3_phosphate_c[c] + NAD_c[c] + Phosphate_c[c] 	Bcoa_2527	  0.00	   Inf	  0.00
arm_R0008_REV	Glyceraldehyde3_phosphate_c[c] + Glycerone_phosphate_c[c]  -> pmet_R0008_REV[c] 	Bcoa_1434 or Bcoa_1843	  0.00	   Inf	  0.00
R0008_REVNo1	2.2046e-05 prot_G2THS2[c] + pmet_R0008_REV[c]  -> D_Fructose1_6_bisphosphate_c[c] 	Bcoa_1434	  0.00	   Inf	  0.00
R0008_REVNo2	2.2046e-05 prot_G2TK29[c] + pmet_R0008_REV[c]  -> D_Fructose1_6_bisphosphate_c[c] 	Bcoa_1843	  0.00	   Inf	  0.00
R0009_REVNo1	3_Phosphoglycerate_c[c] + ATP_c[c] + 5.3522e-07 prot_G2TP76[c]  -> 1_3_Bisphospho_D_glycerate_c[c] + ADP_c[c] 	Bcoa_2218	  0.00	   Inf	  0.00
R0010_REVNo1	2_Phospho_D_glycerate_c[c] + 2.7233e-06 prot_G2TP78[c]  -> 3_Phosphoglycerate_c[c] 	Bcoa_2220	  0.00	   Inf	  0.00
R0012_REVNo1	D_fructose_6_phosphate_c[c] + 1.0046e-07 prot_G2TKL9[c]  -> Glucose_6_phosphate_c[c] 	Bcoa_2331	  0.00	   Inf	  0.00
R0014_REVNo1	H+_c[c] + NADH_c[c] + Oxaloacetate_c[c] + 8.3417e-08 prot_G2TPH1[c]  -> L_Malate_c[c] + NAD_c[c] 	Bcoa_2522	  0.00	   Inf	  0.00
R0015_REVNo1	Fumarate_c[c] + Menaquinol_8_c[c] + 1.1111e-06 prot_G2TKR4[c] + 1.1111e-06 prot_G2TKR5[c] + 1.1111e-06 prot_G2TKR6[c]  -> Menaquinone_8_c[c] + Succinate_c[c] 	Bcoa_2587 and Bcoa_2586 and Bcoa_2585	  0.00	   Inf	  0.00
R0017_REVNo1	L_Malate_c[c] + 2.4155e-07 prot_G2TQ11[c]  -> Fumarate_c[c] + H2O_c[c] 	Bcoa_0436	  0.00	   Inf	  0.00
arm_R0018_REV	H+_c[c] + Lipoamide_c[c] + NADH_c[c]  -> pmet_R0018_REV[c] 	Bcoa_2874 or Bcoa_3110 or Bcoa_0220	  0.00	   Inf	  0.00
R0018_REVNo1	3.1566e-06 prot_G2TKX0[c] + pmet_R0018_REV[c]  -> Dihydrolipoamide_c[c] + NAD_c[c] 	Bcoa_2874	  0.00	   Inf	  0.00
R0018_REVNo2	3.1566e-06 prot_G2TPU0[c] + pmet_R0018_REV[c]  -> Dihydrolipoamide_c[c] + NAD_c[c] 	Bcoa_3110	  0.00	   Inf	  0.00
R0018_REVNo3	3.1566e-06 prot_G2TLE3[c] + pmet_R0018_REV[c]  -> Dihydrolipoamide_c[c] + NAD_c[c] 	Bcoa_0220	  0.00	   Inf	  0.00
R0019_REVNo1	H+_c[c] + NADPH_c[c] + Oxalosuccinate_c[c] + 2.6107e-06 prot_G2TPH0[c]  -> Isocitrate_c[c] + NADP_c[c] 	Bcoa_2521	  0.00	   Inf	  0.00
R0021_REVNo1	CoA_c[c] + S_Succinyldihydrolipoamide_c[c] + 4.8351e-07 prot_G2TMC5[c]  -> Dihydrolipoamide_c[c] + Succinyl_CoA_c[c] 	Bcoa_3251	  0.00	   Inf	  0.00
R0022_REVNo1	S_Acetyldihydrolipoamide_c[c] + TPP_c[c] + 0.0005787 prot_G2TLE5[c] + 0.0005787 prot_G2TLE6[c]  -> 2_Hydroxyethyl_ThPP_c[c] + Lipoamide_c[c] 	Bcoa_0222 and Bcoa_0223	  0.00	   Inf	  0.00
R0023_REVNo1	S_Succinyldihydrolipoamide_c[c] + TPP_c[c] + 0.00020281 prot_G2TMC6[c]  -> 3_Carboxy_1_hydroxypropyl_ThPP_c[c] + Lipoamide_c[c] 	Bcoa_3252	  0.00	   Inf	  0.00
R0026_REVNo1	AMP_c[c] + PRPP_c[c] + 4.5777e-06 prot_G2THN7[c]  -> ATP_c[c] + Ribose_5_phosphate_c[c] 	Bcoa_1246	  0.00	   Inf	  0.00
arm_R0027_REV	ADP_c[c] + Ribose_5_phosphate_c[c]  -> pmet_R0027_REV[c] 	Bcoa_1766 or Bcoa_1754	  0.00	   Inf	  0.00
R0027_REVNo1	5.81e-06 prot_G2TI28[c] + pmet_R0027_REV[c]  -> ATP_c[c] + D_Ribose_c[c] 	Bcoa_1766	  0.00	   Inf	  0.00
R0027_REVNo2	5.81e-06 prot_G2TI16[c] + pmet_R0027_REV[c]  -> ATP_c[c] + D_Ribose_c[c] 	Bcoa_1754	  0.00	   Inf	  0.00
arm_R0028_REV	D_Ribulose5_phosphate_c[c]  -> pmet_R0028_REV[c] 	Bcoa_1449 or Bcoa_3052	  0.00	   Inf	  0.00
